Objects
100
,,Global Angle husky-radar:husky-radar,,,,,,Global Angle reflector1:reflector1,,,,,,Global Angle reflector2:reflector2,,,,,,Global Angle reflector3:reflector3,,,,,,Global Angle reflector4:reflector4,,,,,,Global Angle reflector5:reflector5,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
404,0,-0.107893,-0.0364469,-2.90622,79.2987,1863.06,537.124,-0.00589217,0.00156084,-0.00169455,-587.841,2599.37,117.922,0.129173,0.0316626,3.41655,-792.746,3764.08,140.929,0.138904,0.0534282,3.3989,-899.69,4838.69,129.419,0.151799,0.035778,3.30257,-932.392,5928.16,109.42,0.0180722,-0.000575173,0.00992755,-1009.15,7099.29,60.2127
405,0,-0.108771,-0.0399029,-2.9055,79.0923,1867.75,537.143,-0.00288933,-0.00147018,0.000121614,-587.299,2599.69,117.43,0.12923,0.0315256,3.4165,-792.739,3764.11,140.954,0.148427,0.0605311,3.39989,-900.377,4838.79,129.17,0.151642,0.0358783,3.30197,-932.586,5928.36,109.519,0.0181342,-0.000426447,0.00975293,-1009.21,7099.27,60.2438
406,0,-0.109404,-0.0400946,-2.9053,79.8035,1872.84,536.846,-0.00293049,-0.00142363,-9.43672e-05,-587.312,2599.69,117.403,0.129144,0.0315915,3.41651,-792.758,3764.11,140.953,0.146559,0.0588612,3.40006,-899.822,4838.51,129.224,0.151729,0.0356318,3.30289,-932.334,5928.03,109.371,0.0185261,-8.16733e-06,0.00962078,-1009.24,7099.32,60.2269
407,0,-0.108297,-0.0223981,-2.90614,80.8348,1878,536.592,-0.00630116,-0.0012775,-0.00161471,-587.612,2599.38,117.901,0.129079,0.0315893,3.41655,-792.773,3764.1,140.95,0.140515,0.0541157,3.3991,-898.95,4838.12,129.398,0.151371,0.0351424,3.30405,-931.998,5927.64,109.22,0.0182443,-0.000390123,0.00888333,-1009.21,7099.32,60.2459
408,0,-0.109627,-0.0393351,-2.9053,81.0325,1882.71,536.547,-0.00623395,-0.00116143,-0.00140866,-587.607,2599.35,117.886,0.129213,0.0318803,3.41652,-792.769,3764.05,140.945,0.141814,0.0551579,3.39939,-899.018,4838.12,129.313,0.151426,0.0351099,3.30409,-932.012,5927.65,109.175,0.0176518,-0.000256094,0.00916778,-1009.16,7099.34,60.2186
409,0,-0.110024,-0.0389016,-2.90507,80.4238,1887.2,536.913,-0.0057685,0.00117952,-0.00187351,-587.764,2599.3,117.931,0.129107,0.0318887,3.41649,-792.733,3764.01,140.952,0.139102,0.0533972,3.39924,-899.542,4838.56,129.421,0.151186,0.0357133,3.30302,-932.327,5928.02,109.381,0.0173277,-0.000147258,0.00889114,-1009.15,7099.3,60.2369
410,0,-0.109823,-0.0363103,-2.90482,79.945,1891.78,537.123,-0.00262965,-0.00110016,0.000291124,-587.302,2599.62,117.41,0.129155,0.0316345,3.41646,-792.735,3764.02,140.959,0.145477,0.0581481,3.39944,-900.256,4838.83,129.218,0.152012,0.0357009,3.30181,-932.57,5928.33,109.491,0.0167261,0.000472345,0.00909369,-1009.19,7099.31,60.229
411,0,-0.109449,-0.0358365,-2.90562,80.2975,1896.68,536.957,-0.00290358,-0.00108623,0.000330051,-587.35,2599.66,117.397,0.12919,0.031727,3.41657,-792.772,3764.08,140.939,0.136638,0.0518814,3.39866,-899.634,4838.72,129.498,0.152143,0.0356676,3.30254,-932.412,5928.15,109.442,0.0165016,-0.000144543,0.00946133,-1009.19,7099.3,60.2241
412,0,-0.110535,-0.0385931,-2.90495,81.142,1901.88,536.451,-0.00597132,-0.000751613,-0.0015748,-587.692,2599.43,117.896,0.129268,0.0317708,3.4165,-792.818,3764.14,140.952,0.139656,0.053447,3.39913,-899.015,4838.24,129.438,0.150635,0.0356568,3.30407,-932.051,5927.72,109.228,0.0179028,-0.000440886,0.00959381,-1009.19,7099.31,60.2144
413,0,-0.109004,-0.0362225,-2.90538,81.5312,1906.83,535.908,-0.00633415,-0.00185473,-0.00145579,-587.595,2599.44,117.885,0.129243,0.0316052,3.41655,-792.808,3764.14,140.957,0.141932,0.055586,3.3993,-898.851,4838.05,129.368,0.150947,0.0351651,3.30441,-931.936,5927.59,109.176,0.0178659,-0.000613513,0.00935381,-1009.14,7099.33,60.207
414,0,-0.108573,-0.0370534,-2.90661,81.0452,1911.45,535.765,-0.00598265,-9.66767e-05,-0.00172614,-587.694,2599.44,117.925,0.129011,0.0314798,3.41646,-792.738,3764.09,140.975,0.146829,0.0588957,3.40014,-899.51,4838.35,129.266,0.151273,0.0354847,3.30341,-932.164,5927.85,109.315,0.0176145,-0.000820287,0.00846292,-1009.11,7099.36,60.2052
415,0,-0.109361,-0.0375454,-2.90601,80.28,1916.06,535.876,-0.00280122,-0.00105972,0.000284688,-587.312,2599.71,117.419,0.128884,0.031648,3.41647,-792.673,3764.06,140.98,0.148771,0.0607189,3.39988,-900.237,4838.76,129.189,0.151555,0.0360072,3.30193,-932.503,5928.28,109.499,0.016195,-0.000703386,0.00854717,-1009.09,7099.38,60.2029
416,0,-0.109311,-0.0357957,-2.90592,80.3158,1921,535.918,-0.00282745,-0.000937811,0.000384856,-587.292,2599.72,117.402,0.128914,0.0316643,3.41644,-792.644,3764.08,140.96,0.146113,0.0587265,3.39939,-900.053,4838.83,129.273,0.151814,0.0358966,3.30196,-932.444,5928.28,109.509,0.0163593,-0.00065545,0.00870633,-1009.09,7099.36,60.2255
417,0,-0.10987,-0.0352894,-2.90571,81.1139,1926.09,535.708,-0.00581752,1.30485e-05,-0.00171183,-587.652,2599.41,117.886,0.129161,0.0315642,3.41643,-792.678,3764.15,140.927,0.14074,0.054304,3.39928,-899.19,4838.47,129.426,0.151468,0.0357695,3.30359,-932.051,5927.9,109.292,0.0162748,-2.71964e-05,0.00921774,-1009.1,7099.33,60.217
418,0,-0.110571,-0.0404556,-2.90513,81.7348,1931.05,535.513,-0.00613871,-0.0017566,-0.00154651,-587.529,2599.39,117.849,0.129231,0.0317519,3.41649,-792.715,3764.16,140.902,0.140064,0.0540767,3.39895,-898.715,4838.14,129.4,0.152132,0.034987,3.30427,-931.843,5927.67,109.188,0.0169709,0.000287835,0.00980784,-1009.13,7099.29,60.2148
419,0,-0.109283,-0.037194,-2.90452,81.3889,1935.66,535.398,-0.00601312,-0.000892796,-0.00160599,-587.656,2599.34,117.854,0.129038,0.0317905,3.41646,-792.742,3764.07,140.916,0.15176,0.0623548,3.40071,-899.556,4838.16,129.051,0.151357,0.0354645,3.30388,-932.071,5927.8,109.234,0.0177962,-4.9096e-05,0.00977472,-1009.18,7099.27,60.2138
420,0,-0.107654,0.00376892,-2.90373,80.4069,1939.56,535.672,-0.00277168,-0.00155533,0.000235097,-587.366,2599.57,117.407,0.128942,0.031737,3.41654,-792.771,3763.94,140.968,0.138246,0.0528309,3.39866,-899.892,4838.69,129.401,0.151607,0.0356538,3.30241,-932.536,5928.16,109.447,0.0190243,-0.000292782,0.0094865,-1009.23,7099.26,60.2214
421,0,-0.109638,-0.0227575,-2.90531,80.604,1944.64,534.764,-0.00257341,-0.00107365,0.000220579,-587.426,2599.59,117.413,0.128789,0.0319338,3.41662,-792.818,3763.88,140.99,0.136536,0.0513138,3.39832,-900.117,4838.79,129.419,0.151133,0.0357475,3.30188,-932.718,5928.27,109.501,0.0185917,-0.000205578,0.00913885,-1009.27,7099.27,60.2303
422,0,-0.110735,-0.0395957,-2.90435,81.438,1949.63,533.928,-0.00273653,-0.00110615,-9.71578e-05,-587.451,2599.64,117.432,0.128932,0.0317577,3.41651,-792.833,3763.95,141.012,0.14261,0.055971,3.39973,-899.696,4838.4,129.35,0.150635,0.0357048,3.30326,-932.377,5927.9,109.362,0.0169162,-0.000397517,0.00863425,-1009.21,7099.27,60.2234

