Frame,radarX,radarY,R1X,R1Y,R2X,R2Y,R3X,R3Y,R4X,R4Y,R5X,R5Y,GT1X,GT2X,GT3X,GT4X,GT5X,GT1Y,GT2Y,GT3Y,GT4Y,GT5Y
539,-556.13,5468.81,285.141,3291.01,144.556,4302.31,46.7216,5194.24,329.919,6437.29,730.759,7359.89,-2.1778,-1.1665,-0.274570000000001,0.96848,1.89108,0.4,0.4,0.4,0.8,1.2
540,-557.46,5478.07,285.267,3290.97,144.512,4302.21,46.7257,5194,330.007,6437,730.516,7359.82,-2.1871,-1.17586,-0.28407,0.95893,1.88175,0.4,0.4,0.4,0.8,1.2
541,-559.4,5488.39,284.922,3291.04,144.553,4302.12,46.1741,5193.92,329.542,6437.29,730.317,7359.75,-2.19735,-1.18627,-0.29447,0.9489,1.87136,0.4,0.4,0.4,0.8,1.2
542,-560.068,5498.13,285.338,3291.07,144.698,4302.23,46.8841,5194.08,330.085,6437.09,730.668,7359.93,-2.20706,-1.1959,-0.30405,0.93896,1.8618,0.4,0.4,0.4,0.8,1.2
543,-561.178,5508.34,285.111,3291.1,143.792,4302.06,46.5414,5194.01,329.942,6437.33,730.693,7360.02,-2.21724,-1.20628,-0.31433,0.92899,1.85168,0.4,0.4,0.4,0.8,1.2
544,-562.217,5517.91,285.07,3291.07,143.58,4301.99,46.2519,5193.84,329.767,6437.1,730.334,7359.81,-2.22684,-1.21592,-0.32407,0.91919,1.8419,0.4,0.4,0.4,0.8,1.2
545,-563.021,5527.74,285.406,3290.94,144.54,4302.3,46.8205,5194.03,330.08,6436.89,730.506,7359.8,-2.2368,-1.22544,-0.33371,0.909150000000001,1.83206,0.4,0.4,0.4,0.8,1.2
546,-564.705,5538.44,284.91,3291.16,144.665,4301.98,46.5577,5194.3,329.681,6437.54,730.647,7359.9,-2.24728,-1.23646,-0.344139999999999,0.8991,1.82146,0.4,0.4,0.4,0.8,1.2
547,-565.878,5547.96,285.275,3290.99,144.542,4302.23,46.7608,5194.05,329.985,6437.07,730.565,7359.85,-2.25697,-1.24573,-0.35391,0.88911,1.81189,0.4,0.4,0.4,0.8,1.2
548,-567.777,5558.42,285.115,3291.15,144.45,4302.11,46.625,5194.02,329.797,6437.07,730.385,7359.74,-2.26727,-1.25631,-0.3644,0.87865,1.80132,0.4,0.4,0.4,0.8,1.2
549,-569.319,5568.84,285.043,3290.86,143.6,4301.99,46.3357,5193.99,329.701,6437.23,730.408,7359.83,-2.27798,-1.26685,-0.37485,0.868389999999999,1.79099,0.4,0.4,0.4,0.8,1.2
550,-569.955,5578.39,285.445,3290.65,144.005,4302.12,46.9038,5194.11,330.194,6437,730.704,7360.01,-2.28774,-1.27627,-0.384280000000001,0.85861,1.78162,0.4,0.4,0.4,0.8,1.2
551,-571.228,5589.05,285.04,3291.01,143.688,4301.98,46.4926,5194.08,329.705,6437.34,730.569,7359.84,-2.29804,-1.28707,-0.39497,0.84829,1.77079,0.4,0.4,0.4,0.8,1.2
552,-571.69,5598.44,285.243,3291.13,142.891,4301.99,46.6757,5193.95,329.903,6437.07,730.438,7359.81,-2.30731,-1.29645,-0.40449,0.83863,1.76137,0.4,0.4,0.4,0.8,1.2
553,-572.8,5608.52,285.18,3290.87,144.222,4302.11,46.6154,5194.14,329.938,6437.3,730.67,7359.97,-2.31765,-1.30641,-0.41438,0.82878,1.75145,0.4,0.4,0.4,0.8,1.2
554,-574.475,5618.6,285.041,3291.03,144.589,4302.23,46.5042,5194.12,329.769,6437.31,730.514,7359.9,-2.32757,-1.31637,-0.42448,0.81871,1.7413,0.4,0.4,0.4,0.8,1.2
555,-576.133,5628.06,285.501,3290.74,144.46,4302.2,46.8191,5193.9,330.074,6436.75,730.426,7359.71,-2.33732,-1.32586,-0.434160000000001,0.808689999999999,1.73165,0.4,0.4,0.4,0.8,1.2
556,-578.045,5639.01,285.006,3290.86,144.545,4301.88,46.4935,5194.17,329.71,6437.31,730.534,7359.8,-2.34815,-1.33713,-0.44484,0.7983,1.72079,0.4,0.4,0.4,0.8,1.2
557,-578.8,5648.58,285.137,3290.96,144.685,4301.84,46.5967,5193.98,329.924,6437.13,730.563,7359.89,-2.35762,-1.34674,-0.4546,0.78855,1.71131,0.4,0.4,0.4,0.8,1.2
558,-579.511,5658.62,285.142,3291.17,144.652,4301.83,46.6835,5194.06,329.865,6437.18,730.541,7359.83,-2.36745,-1.35679,-0.464559999999999,0.77856,1.70121,0.4,0.4,0.4,0.8,1.2
559,-580.601,5668.49,285.027,3290.97,143.59,4301.65,46.3763,5194.09,329.668,6437.28,730.41,7359.84,-2.37752,-1.36684,-0.4744,0.76879,1.69135,0.4,0.4,0.4,0.8,1.2
560,-581.381,5676.12,285.355,3291.08,143.823,4302.09,46.7046,5194.01,330.171,6436.98,730.617,7359.99,-2.38504,-1.37403,-0.48211,0.76086,1.68387,0.4,0.4,0.4,0.8,1.2
561,-581.921,5683.14,285.131,3291,143.477,4302.02,46.598,5194.23,329.792,6437.38,730.645,7359.94,-2.39214,-1.38112,-0.488910000000001,0.75424,1.6768,0.4,0.4,0.4,0.8,1.2
562,-581.509,5685.74,285.245,3290.8,144.493,4302.14,46.5728,5194.06,329.86,6437.04,730.418,7359.72,-2.39494,-1.3836,-0.491679999999999,0.7513,1.67398,0.4,0.4,0.4,0.8,1.2
563,-581.059,5686.25,285.116,3290.97,144.567,4302.24,46.408,5194.05,329.872,6437.15,730.494,7359.84,-2.39528,-1.38401,-0.4922,0.7509,1.67359,0.4,0.4,0.4,0.8,1.2
564,-581.678,5685.03,284.959,3291.15,144.628,4302.3,46.4874,5194.31,329.73,6437.47,730.682,7359.87,-2.39388,-1.38273,-0.490719999999999,0.752440000000001,1.67484,0.4,0.4,0.4,0.8,1.2
565,-582.212,5682.13,285.379,3290.98,144.497,4302.26,46.759,5194.05,330.08,6436.87,730.509,7359.81,-2.39115,-1.37987,-0.48808,0.75474,1.67768,0.4,0.4,0.4,0.8,1.2
566,-582.918,5680.98,284.998,3291.09,144.432,4302.21,46.4099,5194.1,329.704,6437.17,730.383,7359.71,-2.38989,-1.37877,-0.486879999999999,0.75619,1.67873,0.4,0.4,0.4,0.8,1.2
567,-582.292,5679.54,285.231,3290.96,143.693,4302.03,46.7404,5194.17,329.924,6437.19,730.591,7359.87,-2.38858,-1.37751,-0.48537,0.75765,1.68033,0.4,0.4,0.4,0.8,1.2
568,-581.379,5677.64,285.212,3290.97,144.61,4302.24,46.6711,5194.13,329.97,6437.16,730.652,7359.89,-2.38667,-1.3754,-0.48351,0.75952,1.68225,0.4,0.4,0.4,0.8,1.2
